episode,timestamp,user_id,max_denoise_steps_available,qos_required,qos_achieved,memory_required,memory_achieved,g_max,g_achieved,latency_requirement,latency_achieved,denoising_steps_selected,total_system_penalty,constraints_satisfied
705,2025-08-29T18:54:37.159650,6,50,30.0,0,0,0,0,0,0,0,0,0,False
705,2025-08-29T18:54:37.159650,7,50,30.0,0,0,0,0,0,0,0,0,0,False
705,2025-08-29T18:54:37.159650,8,50,30.0,0,0,0,0,0,0,0,0,0,False
705,2025-08-29T18:54:37.159650,9,50,30.0,0,0,0,0,0,0,0,0,0,False
706,2025-08-29T18:54:41.004257,0,50,30.0,0,0,0,0,0,0,0,0,0,False
706,2025-08-29T18:54:41.004257,1,50,30.0,0,0,0,0,0,0,0,0,0,False
706,2025-08-29T18:54:41.004257,2,50,30.0,0,0,0,0,0,0,0,0,0,False
706,2025-08-29T18:54:41.004257,3,50,30.0,0,0,0,0,0,0,0,0,0,False
706,2025-08-29T18:54:41.004257,4,50,30.0,0,0,0,0,0,0,0,0,0,False
706,2025-08-29T18:54:41.004257,5,50,30.0,0,0,0,0,0,0,0,0,0,False
706,2025-08-29T18:54:41.004257,6,50,30.0,0,0,0,0,0,0,0,0,0,False
706,2025-08-29T18:54:41.004257,7,50,30.0,0,0,0,0,0,0,0,0,0,False
706,2025-08-29T18:54:41.004257,8,50,30.0,0,0,0,0,0,0,0,0,0,False
706,2025-08-29T18:54:41.004257,9,50,30.0,0,0,0,0,0,0,0,0,0,False
707,2025-08-29T18:54:44.821879,0,50,30.0,0,0,0,0,0,0,0,0,0,False
707,2025-08-29T18:54:44.821879,1,50,30.0,0,0,0,0,0,0,0,0,0,False
707,2025-08-29T18:54:44.821879,2,50,30.0,0,0,0,0,0,0,0,0,0,False
707,2025-08-29T18:54:44.821879,3,50,30.0,0,0,0,0,0,0,0,0,0,False
707,2025-08-29T18:54:44.821879,4,50,30.0,0,0,0,0,0,0,0,0,0,False
707,2025-08-29T18:54:44.821879,5,50,30.0,0,0,0,0,0,0,0,0,0,False
707,2025-08-29T18:54:44.821879,6,50,30.0,0,0,0,0,0,0,0,0,0,False
707,2025-08-29T18:54:44.821879,7,50,30.0,0,0,0,0,0,0,0,0,0,False
707,2025-08-29T18:54:44.821879,8,50,30.0,0,0,0,0,0,0,0,0,0,False
707,2025-08-29T18:54:44.821879,9,50,30.0,0,0,0,0,0,0,0,0,0,False
708,2025-08-29T18:54:48.683670,0,50,30.0,0,0,0,0,0,0,0,0,0,False
708,2025-08-29T18:54:48.683670,1,50,30.0,0,0,0,0,0,0,0,0,0,False
708,2025-08-29T18:54:48.683670,2,50,30.0,0,0,0,0,0,0,0,0,0,False
708,2025-08-29T18:54:48.683670,3,50,30.0,0,0,0,0,0,0,0,0,0,False
708,2025-08-29T18:54:48.683670,4,50,30.0,0,0,0,0,0,0,0,0,0,False
708,2025-08-29T18:54:48.683670,5,50,30.0,0,0,0,0,0,0,0,0,0,False
708,2025-08-29T18:54:48.683670,6,50,30.0,0,0,0,0,0,0,0,0,0,False
708,2025-08-29T18:54:48.683670,7,50,30.0,0,0,0,0,0,0,0,0,0,False
708,2025-08-29T18:54:48.683670,8,50,30.0,0,0,0,0,0,0,0,0,0,False
708,2025-08-29T18:54:48.683670,9,50,30.0,0,0,0,0,0,0,0,0,0,False
709,2025-08-29T18:54:52.502373,0,50,30.0,0,0,0,0,0,0,0,0,0,False
709,2025-08-29T18:54:52.502373,1,50,30.0,0,0,0,0,0,0,0,0,0,False
709,2025-08-29T18:54:52.502373,2,50,30.0,0,0,0,0,0,0,0,0,0,False
709,2025-08-29T18:54:52.502373,3,50,30.0,0,0,0,0,0,0,0,0,0,False
709,2025-08-29T18:54:52.502373,4,50,30.0,0,0,0,0,0,0,0,0,0,False
709,2025-08-29T18:54:52.502373,5,50,30.0,0,0,0,0,0,0,0,0,0,False
709,2025-08-29T18:54:52.502373,6,50,30.0,0,0,0,0,0,0,0,0,0,False
709,2025-08-29T18:54:52.502373,7,50,30.0,0,0,0,0,0,0,0,0,0,False
709,2025-08-29T18:54:52.502373,8,50,30.0,0,0,0,0,0,0,0,0,0,False
709,2025-08-29T18:54:52.502373,9,50,30.0,0,0,0,0,0,0,0,0,0,False
710,2025-08-29T18:54:56.302758,0,50,30.0,0,0,0,0,0,0,0,0,0,False
710,2025-08-29T18:54:56.302758,1,50,30.0,0,0,0,0,0,0,0,0,0,False
710,2025-08-29T18:54:56.302758,2,50,30.0,0,0,0,0,0,0,0,0,0,False
710,2025-08-29T18:54:56.302758,3,50,30.0,0,0,0,0,0,0,0,0,0,False
710,2025-08-29T18:54:56.302758,4,50,30.0,0,0,0,0,0,0,0,0,0,False
710,2025-08-29T18:54:56.302758,5,50,30.0,0,0,0,0,0,0,0,0,0,False
710,2025-08-29T18:54:56.302758,6,50,30.0,0,0,0,0,0,0,0,0,0,False
710,2025-08-29T18:54:56.302758,7,50,30.0,0,0,0,0,0,0,0,0,0,False
710,2025-08-29T18:54:56.302758,8,50,30.0,0,0,0,0,0,0,0,0,0,False
710,2025-08-29T18:54:56.302758,9,50,30.0,0,0,0,0,0,0,0,0,0,False
711,2025-08-29T18:55:00.121467,0,50,30.0,0,0,0,0,0,0,0,0,0,False
711,2025-08-29T18:55:00.121467,1,50,30.0,0,0,0,0,0,0,0,0,0,False
711,2025-08-29T18:55:00.121467,2,50,30.0,0,0,0,0,0,0,0,0,0,False
711,2025-08-29T18:55:00.121467,3,50,30.0,0,0,0,0,0,0,0,0,0,False
711,2025-08-29T18:55:00.121467,4,50,30.0,0,0,0,0,0,0,0,0,0,False
711,2025-08-29T18:55:00.121467,5,50,30.0,0,0,0,0,0,0,0,0,0,False
711,2025-08-29T18:55:00.121467,6,50,30.0,0,0,0,0,0,0,0,0,0,False
711,2025-08-29T18:55:00.121467,7,50,30.0,0,0,0,0,0,0,0,0,0,False
711,2025-08-29T18:55:00.121467,8,50,30.0,0,0,0,0,0,0,0,0,0,False
711,2025-08-29T18:55:00.121467,9,50,30.0,0,0,0,0,0,0,0,0,0,False
712,2025-08-29T18:55:03.957711,0,50,30.0,0,0,0,0,0,0,0,0,0,False
712,2025-08-29T18:55:03.957711,1,50,30.0,0,0,0,0,0,0,0,0,0,False
712,2025-08-29T18:55:03.957711,2,50,30.0,0,0,0,0,0,0,0,0,0,False
712,2025-08-29T18:55:03.957711,3,50,30.0,0,0,0,0,0,0,0,0,0,False
712,2025-08-29T18:55:03.957711,4,50,30.0,0,0,0,0,0,0,0,0,0,False
712,2025-08-29T18:55:03.957711,5,50,30.0,0,0,0,0,0,0,0,0,0,False
712,2025-08-29T18:55:03.957711,6,50,30.0,0,0,0,0,0,0,0,0,0,False
712,2025-08-29T18:55:03.957711,7,50,30.0,0,0,0,0,0,0,0,0,0,False
712,2025-08-29T18:55:03.957711,8,50,30.0,0,0,0,0,0,0,0,0,0,False
712,2025-08-29T18:55:03.957711,9,50,30.0,0,0,0,0,0,0,0,0,0,False
713,2025-08-29T18:55:07.752684,0,50,30.0,0,0,0,0,0,0,0,0,0,False
713,2025-08-29T18:55:07.752684,1,50,30.0,0,0,0,0,0,0,0,0,0,False
713,2025-08-29T18:55:07.752684,2,50,30.0,0,0,0,0,0,0,0,0,0,False
713,2025-08-29T18:55:07.752684,3,50,30.0,0,0,0,0,0,0,0,0,0,False
713,2025-08-29T18:55:07.752684,4,50,30.0,0,0,0,0,0,0,0,0,0,False
713,2025-08-29T18:55:07.752684,5,50,30.0,0,0,0,0,0,0,0,0,0,False
713,2025-08-29T18:55:07.752684,6,50,30.0,0,0,0,0,0,0,0,0,0,False
713,2025-08-29T18:55:07.752684,7,50,30.0,0,0,0,0,0,0,0,0,0,False
713,2025-08-29T18:55:07.752684,8,50,30.0,0,0,0,0,0,0,0,0,0,False
713,2025-08-29T18:55:07.752684,9,50,30.0,0,0,0,0,0,0,0,0,0,False
714,2025-08-29T18:55:11.629269,0,50,30.0,0,0,0,0,0,0,0,0,0,False
714,2025-08-29T18:55:11.629269,1,50,30.0,0,0,0,0,0,0,0,0,0,False
714,2025-08-29T18:55:11.629269,2,50,30.0,0,0,0,0,0,0,0,0,0,False
714,2025-08-29T18:55:11.629269,3,50,30.0,0,0,0,0,0,0,0,0,0,False
714,2025-08-29T18:55:11.629269,4,50,30.0,0,0,0,0,0,0,0,0,0,False
714,2025-08-29T18:55:11.629269,5,50,30.0,0,0,0,0,0,0,0,0,0,False
714,2025-08-29T18:55:11.629269,6,50,30.0,0,0,0,0,0,0,0,0,0,False
714,2025-08-29T18:55:11.629269,7,50,30.0,0,0,0,0,0,0,0,0,0,False
714,2025-08-29T18:55:11.629269,8,50,30.0,0,0,0,0,0,0,0,0,0,False
714,2025-08-29T18:55:11.629269,9,50,30.0,0,0,0,0,0,0,0,0,0,False
715,2025-08-29T18:55:15.425086,0,50,30.0,0,0,0,0,0,0,0,0,0,False
715,2025-08-29T18:55:15.425086,1,50,30.0,0,0,0,0,0,0,0,0,0,False
715,2025-08-29T18:55:15.425086,2,50,30.0,0,0,0,0,0,0,0,0,0,False
715,2025-08-29T18:55:15.425086,3,50,30.0,0,0,0,0,0,0,0,0,0,False
715,2025-08-29T18:55:15.425086,4,50,30.0,0,0,0,0,0,0,0,0,0,False
715,2025-08-29T18:55:15.425086,5,50,30.0,0,0,0,0,0,0,0,0,0,False
715,2025-08-29T18:55:15.425086,6,50,30.0,0,0,0,0,0,0,0,0,0,False
715,2025-08-29T18:55:15.425086,7,50,30.0,0,0,0,0,0,0,0,0,0,False
715,2025-08-29T18:55:15.425086,8,50,30.0,0,0,0,0,0,0,0,0,0,False
715,2025-08-29T18:55:15.425086,9,50,30.0,0,0,0,0,0,0,0,0,0,False
716,2025-08-29T18:55:19.286658,0,50,30.0,0,0,0,0,0,0,0,0,0,False
716,2025-08-29T18:55:19.286658,1,50,30.0,0,0,0,0,0,0,0,0,0,False
716,2025-08-29T18:55:19.286658,2,50,30.0,0,0,0,0,0,0,0,0,0,False
716,2025-08-29T18:55:19.286658,3,50,30.0,0,0,0,0,0,0,0,0,0,False
716,2025-08-29T18:55:19.286658,4,50,30.0,0,0,0,0,0,0,0,0,0,False
716,2025-08-29T18:55:19.286658,5,50,30.0,0,0,0,0,0,0,0,0,0,False
716,2025-08-29T18:55:19.286658,6,50,30.0,0,0,0,0,0,0,0,0,0,False
716,2025-08-29T18:55:19.286658,7,50,30.0,0,0,0,0,0,0,0,0,0,False
716,2025-08-29T18:55:19.286658,8,50,30.0,0,0,0,0,0,0,0,0,0,False
716,2025-08-29T18:55:19.286658,9,50,30.0,0,0,0,0,0,0,0,0,0,False
717,2025-08-29T18:55:23.091557,0,50,30.0,0,0,0,0,0,0,0,0,0,False
717,2025-08-29T18:55:23.091557,1,50,30.0,0,0,0,0,0,0,0,0,0,False
717,2025-08-29T18:55:23.091557,2,50,30.0,0,0,0,0,0,0,0,0,0,False
717,2025-08-29T18:55:23.091557,3,50,30.0,0,0,0,0,0,0,0,0,0,False
717,2025-08-29T18:55:23.091557,4,50,30.0,0,0,0,0,0,0,0,0,0,False
717,2025-08-29T18:55:23.091557,5,50,30.0,0,0,0,0,0,0,0,0,0,False
717,2025-08-29T18:55:23.091557,6,50,30.0,0,0,0,0,0,0,0,0,0,False
717,2025-08-29T18:55:23.091557,7,50,30.0,0,0,0,0,0,0,0,0,0,False
717,2025-08-29T18:55:23.091557,8,50,30.0,0,0,0,0,0,0,0,0,0,False
717,2025-08-29T18:55:23.091557,9,50,30.0,0,0,0,0,0,0,0,0,0,False
718,2025-08-29T18:55:26.956036,0,50,30.0,0,0,0,0,0,0,0,0,0,False
718,2025-08-29T18:55:26.956036,1,50,30.0,0,0,0,0,0,0,0,0,0,False
718,2025-08-29T18:55:26.956036,2,50,30.0,0,0,0,0,0,0,0,0,0,False
718,2025-08-29T18:55:26.956036,3,50,30.0,0,0,0,0,0,0,0,0,0,False
718,2025-08-29T18:55:26.956036,4,50,30.0,0,0,0,0,0,0,0,0,0,False
718,2025-08-29T18:55:26.956036,5,50,30.0,0,0,0,0,0,0,0,0,0,False
718,2025-08-29T18:55:26.956036,6,50,30.0,0,0,0,0,0,0,0,0,0,False
718,2025-08-29T18:55:26.956036,7,50,30.0,0,0,0,0,0,0,0,0,0,False
718,2025-08-29T18:55:26.956036,8,50,30.0,0,0,0,0,0,0,0,0,0,False
718,2025-08-29T18:55:26.956036,9,50,30.0,0,0,0,0,0,0,0,0,0,False
719,2025-08-29T18:55:30.797703,0,50,30.0,0,0,0,0,0,0,0,0,0,False
719,2025-08-29T18:55:30.797703,1,50,30.0,0,0,0,0,0,0,0,0,0,False
719,2025-08-29T18:55:30.797703,2,50,30.0,0,0,0,0,0,0,0,0,0,False
719,2025-08-29T18:55:30.797703,3,50,30.0,0,0,0,0,0,0,0,0,0,False
719,2025-08-29T18:55:30.797703,4,50,30.0,0,0,0,0,0,0,0,0,0,False
719,2025-08-29T18:55:30.797703,5,50,30.0,0,0,0,0,0,0,0,0,0,False
719,2025-08-29T18:55:30.797703,6,50,30.0,0,0,0,0,0,0,0,0,0,False
719,2025-08-29T18:55:30.797703,7,50,30.0,0,0,0,0,0,0,0,0,0,False
719,2025-08-29T18:55:30.797703,8,50,30.0,0,0,0,0,0,0,0,0,0,False
719,2025-08-29T18:55:30.797703,9,50,30.0,0,0,0,0,0,0,0,0,0,False
720,2025-08-29T18:55:34.680038,0,50,30.0,0,0,0,0,0,0,0,0,0,False
720,2025-08-29T18:55:34.680038,1,50,30.0,0,0,0,0,0,0,0,0,0,False
720,2025-08-29T18:55:34.680038,2,50,30.0,0,0,0,0,0,0,0,0,0,False
720,2025-08-29T18:55:34.680038,3,50,30.0,0,0,0,0,0,0,0,0,0,False
720,2025-08-29T18:55:34.680038,4,50,30.0,0,0,0,0,0,0,0,0,0,False
720,2025-08-29T18:55:34.680038,5,50,30.0,0,0,0,0,0,0,0,0,0,False
720,2025-08-29T18:55:34.680038,6,50,30.0,0,0,0,0,0,0,0,0,0,False
720,2025-08-29T18:55:34.680038,7,50,30.0,0,0,0,0,0,0,0,0,0,False
720,2025-08-29T18:55:34.680038,8,50,30.0,0,0,0,0,0,0,0,0,0,False
720,2025-08-29T18:55:34.680038,9,50,30.0,0,0,0,0,0,0,0,0,0,False
721,2025-08-29T18:55:38.508347,0,50,30.0,0,0,0,0,0,0,0,0,0,False
721,2025-08-29T18:55:38.508347,1,50,30.0,0,0,0,0,0,0,0,0,0,False
721,2025-08-29T18:55:38.508347,2,50,30.0,0,0,0,0,0,0,0,0,0,False
721,2025-08-29T18:55:38.508347,3,50,30.0,0,0,0,0,0,0,0,0,0,False
721,2025-08-29T18:55:38.508347,4,50,30.0,0,0,0,0,0,0,0,0,0,False
721,2025-08-29T18:55:38.508347,5,50,30.0,0,0,0,0,0,0,0,0,0,False
721,2025-08-29T18:55:38.508347,6,50,30.0,0,0,0,0,0,0,0,0,0,False
721,2025-08-29T18:55:38.508347,7,50,30.0,0,0,0,0,0,0,0,0,0,False
721,2025-08-29T18:55:38.508347,8,50,30.0,0,0,0,0,0,0,0,0,0,False
721,2025-08-29T18:55:38.508347,9,50,30.0,0,0,0,0,0,0,0,0,0,False
722,2025-08-29T18:55:42.407013,0,50,30.0,0,0,0,0,0,0,0,0,0,False
722,2025-08-29T18:55:42.407013,1,50,30.0,0,0,0,0,0,0,0,0,0,False
722,2025-08-29T18:55:42.407013,2,50,30.0,0,0,0,0,0,0,0,0,0,False
722,2025-08-29T18:55:42.407013,3,50,30.0,0,0,0,0,0,0,0,0,0,False
722,2025-08-29T18:55:42.407013,4,50,30.0,0,0,0,0,0,0,0,0,0,False
722,2025-08-29T18:55:42.407013,5,50,30.0,0,0,0,0,0,0,0,0,0,False
722,2025-08-29T18:55:42.407013,6,50,30.0,0,0,0,0,0,0,0,0,0,False
722,2025-08-29T18:55:42.407013,7,50,30.0,0,0,0,0,0,0,0,0,0,False
722,2025-08-29T18:55:42.407013,8,50,30.0,0,0,0,0,0,0,0,0,0,False
722,2025-08-29T18:55:42.407013,9,50,30.0,0,0,0,0,0,0,0,0,0,False
723,2025-08-29T18:55:46.238911,0,50,30.0,0,0,0,0,0,0,0,0,0,False
723,2025-08-29T18:55:46.238911,1,50,30.0,0,0,0,0,0,0,0,0,0,False
723,2025-08-29T18:55:46.238911,2,50,30.0,0,0,0,0,0,0,0,0,0,False
723,2025-08-29T18:55:46.238911,3,50,30.0,0,0,0,0,0,0,0,0,0,False
723,2025-08-29T18:55:46.238911,4,50,30.0,0,0,0,0,0,0,0,0,0,False
723,2025-08-29T18:55:46.238911,5,50,30.0,0,0,0,0,0,0,0,0,0,False
723,2025-08-29T18:55:46.238911,6,50,30.0,0,0,0,0,0,0,0,0,0,False
723,2025-08-29T18:55:46.238911,7,50,30.0,0,0,0,0,0,0,0,0,0,False
723,2025-08-29T18:55:46.238911,8,50,30.0,0,0,0,0,0,0,0,0,0,False
723,2025-08-29T18:55:46.238911,9,50,30.0,0,0,0,0,0,0,0,0,0,False
724,2025-08-29T18:55:50.092992,0,50,30.0,0,0,0,0,0,0,0,0,0,False
724,2025-08-29T18:55:50.092992,1,50,30.0,0,0,0,0,0,0,0,0,0,False
724,2025-08-29T18:55:50.092992,2,50,30.0,0,0,0,0,0,0,0,0,0,False
724,2025-08-29T18:55:50.092992,3,50,30.0,0,0,0,0,0,0,0,0,0,False
724,2025-08-29T18:55:50.092992,4,50,30.0,0,0,0,0,0,0,0,0,0,False
724,2025-08-29T18:55:50.092992,5,50,30.0,0,0,0,0,0,0,0,0,0,False
724,2025-08-29T18:55:50.092992,6,50,30.0,0,0,0,0,0,0,0,0,0,False
724,2025-08-29T18:55:50.092992,7,50,30.0,0,0,0,0,0,0,0,0,0,False
724,2025-08-29T18:55:50.092992,8,50,30.0,0,0,0,0,0,0,0,0,0,False
724,2025-08-29T18:55:50.092992,9,50,30.0,0,0,0,0,0,0,0,0,0,False
725,2025-08-29T18:55:53.899669,0,50,30.0,0,0,0,0,0,0,0,0,0,False
725,2025-08-29T18:55:53.899669,1,50,30.0,0,0,0,0,0,0,0,0,0,False
725,2025-08-29T18:55:53.899669,2,50,30.0,0,0,0,0,0,0,0,0,0,False
725,2025-08-29T18:55:53.899669,3,50,30.0,0,0,0,0,0,0,0,0,0,False
725,2025-08-29T18:55:53.899669,4,50,30.0,0,0,0,0,0,0,0,0,0,False
725,2025-08-29T18:55:53.899669,5,50,30.0,0,0,0,0,0,0,0,0,0,False
725,2025-08-29T18:55:53.899669,6,50,30.0,0,0,0,0,0,0,0,0,0,False
725,2025-08-29T18:55:53.899669,7,50,30.0,0,0,0,0,0,0,0,0,0,False
725,2025-08-29T18:55:53.899669,8,50,30.0,0,0,0,0,0,0,0,0,0,False
725,2025-08-29T18:55:53.899669,9,50,30.0,0,0,0,0,0,0,0,0,0,False
726,2025-08-29T18:55:57.798804,0,50,30.0,0,0,0,0,0,0,0,0,0,False
726,2025-08-29T18:55:57.798804,1,50,30.0,0,0,0,0,0,0,0,0,0,False
726,2025-08-29T18:55:57.798804,2,50,30.0,0,0,0,0,0,0,0,0,0,False
726,2025-08-29T18:55:57.798804,3,50,30.0,0,0,0,0,0,0,0,0,0,False
726,2025-08-29T18:55:57.798804,4,50,30.0,0,0,0,0,0,0,0,0,0,False
726,2025-08-29T18:55:57.798804,5,50,30.0,0,0,0,0,0,0,0,0,0,False
726,2025-08-29T18:55:57.798804,6,50,30.0,0,0,0,0,0,0,0,0,0,False
726,2025-08-29T18:55:57.798804,7,50,30.0,0,0,0,0,0,0,0,0,0,False
726,2025-08-29T18:55:57.798804,8,50,30.0,0,0,0,0,0,0,0,0,0,False
726,2025-08-29T18:55:57.798804,9,50,30.0,0,0,0,0,0,0,0,0,0,False
727,2025-08-29T18:56:01.590029,0,50,30.0,0,0,0,0,0,0,0,0,0,False
727,2025-08-29T18:56:01.590029,1,50,30.0,0,0,0,0,0,0,0,0,0,False
727,2025-08-29T18:56:01.590029,2,50,30.0,0,0,0,0,0,0,0,0,0,False
727,2025-08-29T18:56:01.590029,3,50,30.0,0,0,0,0,0,0,0,0,0,False
727,2025-08-29T18:56:01.590029,4,50,30.0,0,0,0,0,0,0,0,0,0,False
727,2025-08-29T18:56:01.590029,5,50,30.0,0,0,0,0,0,0,0,0,0,False
727,2025-08-29T18:56:01.590029,6,50,30.0,0,0,0,0,0,0,0,0,0,False
727,2025-08-29T18:56:01.590029,7,50,30.0,0,0,0,0,0,0,0,0,0,False
727,2025-08-29T18:56:01.590029,8,50,30.0,0,0,0,0,0,0,0,0,0,False
727,2025-08-29T18:56:01.590029,9,50,30.0,0,0,0,0,0,0,0,0,0,False
728,2025-08-29T18:56:05.470678,0,50,30.0,0,0,0,0,0,0,0,0,0,False
728,2025-08-29T18:56:05.470678,1,50,30.0,0,0,0,0,0,0,0,0,0,False
728,2025-08-29T18:56:05.470678,2,50,30.0,0,0,0,0,0,0,0,0,0,False
728,2025-08-29T18:56:05.470678,3,50,30.0,0,0,0,0,0,0,0,0,0,False
728,2025-08-29T18:56:05.470678,4,50,30.0,0,0,0,0,0,0,0,0,0,False
728,2025-08-29T18:56:05.470678,5,50,30.0,0,0,0,0,0,0,0,0,0,False
728,2025-08-29T18:56:05.470678,6,50,30.0,0,0,0,0,0,0,0,0,0,False
728,2025-08-29T18:56:05.470678,7,50,30.0,0,0,0,0,0,0,0,0,0,False
728,2025-08-29T18:56:05.470678,8,50,30.0,0,0,0,0,0,0,0,0,0,False
728,2025-08-29T18:56:05.470678,9,50,30.0,0,0,0,0,0,0,0,0,0,False
729,2025-08-29T18:56:09.243404,0,50,30.0,0,0,0,0,0,0,0,0,0,False
729,2025-08-29T18:56:09.243404,1,50,30.0,0,0,0,0,0,0,0,0,0,False
729,2025-08-29T18:56:09.243404,2,50,30.0,0,0,0,0,0,0,0,0,0,False
729,2025-08-29T18:56:09.243404,3,50,30.0,0,0,0,0,0,0,0,0,0,False
729,2025-08-29T18:56:09.243404,4,50,30.0,0,0,0,0,0,0,0,0,0,False
729,2025-08-29T18:56:09.243404,5,50,30.0,0,0,0,0,0,0,0,0,0,False
729,2025-08-29T18:56:09.243404,6,50,30.0,0,0,0,0,0,0,0,0,0,False
729,2025-08-29T18:56:09.243404,7,50,30.0,0,0,0,0,0,0,0,0,0,False
729,2025-08-29T18:56:09.243404,8,50,30.0,0,0,0,0,0,0,0,0,0,False
729,2025-08-29T18:56:09.243404,9,50,30.0,0,0,0,0,0,0,0,0,0,False
730,2025-08-29T18:56:13.109068,0,50,30.0,0,0,0,0,0,0,0,0,0,False
730,2025-08-29T18:56:13.109068,1,50,30.0,0,0,0,0,0,0,0,0,0,False
730,2025-08-29T18:56:13.109068,2,50,30.0,0,0,0,0,0,0,0,0,0,False
730,2025-08-29T18:56:13.109068,3,50,30.0,0,0,0,0,0,0,0,0,0,False
730,2025-08-29T18:56:13.109068,4,50,30.0,0,0,0,0,0,0,0,0,0,False
730,2025-08-29T18:56:13.109068,5,50,30.0,0,0,0,0,0,0,0,0,0,False
730,2025-08-29T18:56:13.109068,6,50,30.0,0,0,0,0,0,0,0,0,0,False
730,2025-08-29T18:56:13.109068,7,50,30.0,0,0,0,0,0,0,0,0,0,False
730,2025-08-29T18:56:13.109068,8,50,30.0,0,0,0,0,0,0,0,0,0,False
730,2025-08-29T18:56:13.109068,9,50,30.0,0,0,0,0,0,0,0,0,0,False
731,2025-08-29T18:56:16.887624,0,50,30.0,0,0,0,0,0,0,0,0,0,False
731,2025-08-29T18:56:16.887624,1,50,30.0,0,0,0,0,0,0,0,0,0,False
731,2025-08-29T18:56:16.887624,2,50,30.0,0,0,0,0,0,0,0,0,0,False
731,2025-08-29T18:56:16.887624,3,50,30.0,0,0,0,0,0,0,0,0,0,False
731,2025-08-29T18:56:16.887624,4,50,30.0,0,0,0,0,0,0,0,0,0,False
731,2025-08-29T18:56:16.887624,5,50,30.0,0,0,0,0,0,0,0,0,0,False
731,2025-08-29T18:56:16.887624,6,50,30.0,0,0,0,0,0,0,0,0,0,False
731,2025-08-29T18:56:16.887624,7,50,30.0,0,0,0,0,0,0,0,0,0,False
731,2025-08-29T18:56:16.887624,8,50,30.0,0,0,0,0,0,0,0,0,0,False
731,2025-08-29T18:56:16.887624,9,50,30.0,0,0,0,0,0,0,0,0,0,False
732,2025-08-29T18:56:20.716919,0,50,30.0,0,0,0,0,0,0,0,0,0,False
732,2025-08-29T18:56:20.716919,1,50,30.0,0,0,0,0,0,0,0,0,0,False
732,2025-08-29T18:56:20.716919,2,50,30.0,0,0,0,0,0,0,0,0,0,False
732,2025-08-29T18:56:20.716919,3,50,30.0,0,0,0,0,0,0,0,0,0,False
732,2025-08-29T18:56:20.716919,4,50,30.0,0,0,0,0,0,0,0,0,0,False
732,2025-08-29T18:56:20.716919,5,50,30.0,0,0,0,0,0,0,0,0,0,False
732,2025-08-29T18:56:20.716919,6,50,30.0,0,0,0,0,0,0,0,0,0,False
732,2025-08-29T18:56:20.716919,7,50,30.0,0,0,0,0,0,0,0,0,0,False
732,2025-08-29T18:56:20.716919,8,50,30.0,0,0,0,0,0,0,0,0,0,False
732,2025-08-29T18:56:20.716919,9,50,30.0,0,0,0,0,0,0,0,0,0,False
733,2025-08-29T18:56:24.531908,0,50,30.0,0,0,0,0,0,0,0,0,0,False
733,2025-08-29T18:56:24.531908,1,50,30.0,0,0,0,0,0,0,0,0,0,False
733,2025-08-29T18:56:24.531908,2,50,30.0,0,0,0,0,0,0,0,0,0,False
733,2025-08-29T18:56:24.531908,3,50,30.0,0,0,0,0,0,0,0,0,0,False
733,2025-08-29T18:56:24.531908,4,50,30.0,0,0,0,0,0,0,0,0,0,False
733,2025-08-29T18:56:24.531908,5,50,30.0,0,0,0,0,0,0,0,0,0,False
733,2025-08-29T18:56:24.531908,6,50,30.0,0,0,0,0,0,0,0,0,0,False
733,2025-08-29T18:56:24.531908,7,50,30.0,0,0,0,0,0,0,0,0,0,False
733,2025-08-29T18:56:24.531908,8,50,30.0,0,0,0,0,0,0,0,0,0,False
733,2025-08-29T18:56:24.531908,9,50,30.0,0,0,0,0,0,0,0,0,0,False
734,2025-08-29T18:56:28.355962,0,50,30.0,0,0,0,0,0,0,0,0,0,False
734,2025-08-29T18:56:28.355962,1,50,30.0,0,0,0,0,0,0,0,0,0,False
734,2025-08-29T18:56:28.355962,2,50,30.0,0,0,0,0,0,0,0,0,0,False
734,2025-08-29T18:56:28.355962,3,50,30.0,0,0,0,0,0,0,0,0,0,False
734,2025-08-29T18:56:28.355962,4,50,30.0,0,0,0,0,0,0,0,0,0,False
734,2025-08-29T18:56:28.355962,5,50,30.0,0,0,0,0,0,0,0,0,0,False
734,2025-08-29T18:56:28.355962,6,50,30.0,0,0,0,0,0,0,0,0,0,False
734,2025-08-29T18:56:28.355962,7,50,30.0,0,0,0,0,0,0,0,0,0,False
734,2025-08-29T18:56:28.355962,8,50,30.0,0,0,0,0,0,0,0,0,0,False
734,2025-08-29T18:56:28.355962,9,50,30.0,0,0,0,0,0,0,0,0,0,False
735,2025-08-29T18:56:31.995412,0,50,30.0,0,0,0,0,0,0,0,0,0,False
735,2025-08-29T18:56:31.995412,1,50,30.0,0,0,0,0,0,0,0,0,0,False
735,2025-08-29T18:56:31.995412,2,50,30.0,0,0,0,0,0,0,0,0,0,False
735,2025-08-29T18:56:31.995412,3,50,30.0,0,0,0,0,0,0,0,0,0,False
735,2025-08-29T18:56:31.995412,4,50,30.0,0,0,0,0,0,0,0,0,0,False
735,2025-08-29T18:56:31.995412,5,50,30.0,0,0,0,0,0,0,0,0,0,False
735,2025-08-29T18:56:31.995412,6,50,30.0,0,0,0,0,0,0,0,0,0,False
735,2025-08-29T18:56:31.995412,7,50,30.0,0,0,0,0,0,0,0,0,0,False
